date,service,lits_totaux,lits_occupes,taux_occupation
2024-02-26,PRAGUES_(Réa/Pneumo),86,81,0.94
2024-02-26,Urgences_(Passage_court),114,109,0.959
2024-02-26,MSN_(Neuro/Psy),420,352,0.839
2024-02-26,Chirurgie,324,280,0.863
2024-02-26,Coeur_Metabolisme,210,174,0.829
2024-02-26,MSN_(Neuro/Psy),191,154,0.811
2024-02-26,Pôle_31_(Infectieux),134,91,0.686
2024-02-26,Gériatrie,153,118,0.777
2024-02-26,ORPHé_(Onco/Hémato),277,227,0.822
2024-02-27,PRAGUES_(Réa/Pneumo),86,75,0.887
2024-02-27,Urgences_(Passage_court),114,102,0.896
2024-02-27,MSN_(Neuro/Psy),420,364,0.867
2024-02-27,Chirurgie,324,284,0.877
2024-02-27,Coeur_Metabolisme,210,175,0.834
2024-02-27,MSN_(Neuro/Psy),191,154,0.808
2024-02-27,Pôle_31_(Infectieux),134,95,0.716
2024-02-27,Gériatrie,153,113,0.749
2024-02-27,ORPHé_(Onco/Hémato),277,220,0.798
2024-02-28,PRAGUES_(Réa/Pneumo),86,77,0.903
2024-02-28,Urgences_(Passage_court),114,110,0.964
2024-02-28,MSN_(Neuro/Psy),420,350,0.836
2024-02-28,Chirurgie,324,284,0.876
2024-02-28,Coeur_Metabolisme,210,179,0.855
2024-02-28,MSN_(Neuro/Psy),191,153,0.802
2024-02-28,Pôle_31_(Infectieux),134,102,0.769
2024-02-28,Gériatrie,153,116,0.757
2024-02-28,ORPHé_(Onco/Hémato),277,227,0.822
2024-02-29,PRAGUES_(Réa/Pneumo),86,76,0.889
2024-02-29,Urgences_(Passage_court),114,112,0.989
2024-02-29,MSN_(Neuro/Psy),420,373,0.89
2024-02-29,Chirurgie,324,292,0.899
2024-02-29,Coeur_Metabolisme,210,169,0.807
2024-02-29,MSN_(Neuro/Psy),191,156,0.821
2024-02-29,Pôle_31_(Infectieux),134,99,0.743
2024-02-29,Gériatrie,153,114,0.751
2024-02-29,ORPHé_(Onco/Hémato),277,227,0.823
2024-03-01,PRAGUES_(Réa/Pneumo),86,78,0.914
2024-03-01,Urgences_(Passage_court),114,109,0.955
2024-03-01,MSN_(Neuro/Psy),420,331,0.788
2024-03-01,Chirurgie,324,278,0.858
2024-03-01,Coeur_Metabolisme,210,166,0.798
2024-03-01,MSN_(Neuro/Psy),191,148,0.778
2024-03-01,Pôle_31_(Infectieux),134,90,0.675
2024-03-01,Gériatrie,153,111,0.734
2024-03-01,ORPHé_(Onco/Hémato),277,210,0.762
2024-03-02,PRAGUES_(Réa/Pneumo),86,72,0.848
2024-03-02,Urgences_(Passage_court),114,103,0.9
2024-03-02,MSN_(Neuro/Psy),420,330,0.786
2024-03-02,Chirurgie,324,264,0.814
2024-03-02,Coeur_Metabolisme,210,169,0.803
2024-03-02,MSN_(Neuro/Psy),191,140,0.738
2024-03-02,Pôle_31_(Infectieux),134,96,0.726
2024-03-02,Gériatrie,153,112,0.74
2024-03-02,ORPHé_(Onco/Hémato),277,207,0.75
2024-03-03,PRAGUES_(Réa/Pneumo),86,75,0.88
2024-03-03,Urgences_(Passage_court),114,104,0.908
2024-03-03,MSN_(Neuro/Psy),420,339,0.809
2024-03-03,Chirurgie,324,255,0.791
2024-03-03,Coeur_Metabolisme,210,157,0.75
2024-03-03,MSN_(Neuro/Psy),191,145,0.764
2024-03-03,Pôle_31_(Infectieux),134,93,0.704
2024-03-03,Gériatrie,153,111,0.733
2024-03-03,ORPHé_(Onco/Hémato),277,201,0.731
2024-03-04,PRAGUES_(Réa/Pneumo),86,75,0.88
2024-03-04,Urgences_(Passage_court),114,96,0.851
2024-03-04,MSN_(Neuro/Psy),420,337,0.805
2024-03-04,Chirurgie,324,271,0.839
2024-03-04,Coeur_Metabolisme,210,166,0.798
2024-03-04,MSN_(Neuro/Psy),191,141,0.742
2024-03-04,Pôle_31_(Infectieux),134,90,0.68
2024-03-04,Gériatrie,153,109,0.72
2024-03-04,ORPHé_(Onco/Hémato),277,222,0.801
2024-03-05,PRAGUES_(Réa/Pneumo),86,71,0.834
2024-03-05,Urgences_(Passage_court),114,101,0.882
2024-03-05,MSN_(Neuro/Psy),420,340,0.812
2024-03-05,Chirurgie,324,262,0.807
2024-03-05,Coeur_Metabolisme,210,159,0.76
2024-03-05,MSN_(Neuro/Psy),191,143,0.751
2024-03-05,Pôle_31_(Infectieux),134,94,0.707
2024-03-05,Gériatrie,153,111,0.734
2024-03-05,ORPHé_(Onco/Hémato),277,216,0.784
2024-03-06,PRAGUES_(Réa/Pneumo),86,73,0.861
2024-03-06,Urgences_(Passage_court),114,95,0.84
2024-03-06,MSN_(Neuro/Psy),420,332,0.792
2024-03-06,Chirurgie,324,267,0.825
2024-03-06,Coeur_Metabolisme,210,165,0.791
2024-03-06,MSN_(Neuro/Psy),191,146,0.77
2024-03-06,Pôle_31_(Infectieux),134,94,0.71
2024-03-06,Gériatrie,153,112,0.737
2024-03-06,ORPHé_(Onco/Hémato),277,213,0.774
2024-03-07,PRAGUES_(Réa/Pneumo),86,78,0.914
2024-03-07,Urgences_(Passage_court),114,101,0.881
2024-03-07,MSN_(Neuro/Psy),420,334,0.795
2024-03-07,Chirurgie,324,268,0.827
2024-03-07,Coeur_Metabolisme,210,163,0.779
2024-03-07,MSN_(Neuro/Psy),191,154,0.806
2024-03-07,Pôle_31_(Infectieux),134,89,0.668
2024-03-07,Gériatrie,153,111,0.733
2024-03-07,ORPHé_(Onco/Hémato),277,218,0.792
2024-03-08,PRAGUES_(Réa/Pneumo),86,70,0.816
2024-03-08,Urgences_(Passage_court),114,98,0.857
2024-03-08,MSN_(Neuro/Psy),420,316,0.753
2024-03-08,Chirurgie,324,281,0.869
2024-03-08,Coeur_Metabolisme,210,159,0.759
2024-03-08,MSN_(Neuro/Psy),191,145,0.764
2024-03-08,Pôle_31_(Infectieux),134,91,0.685
2024-03-08,Gériatrie,153,108,0.71
2024-03-08,ORPHé_(Onco/Hémato),277,218,0.792
2024-03-09,PRAGUES_(Réa/Pneumo),86,75,0.886
2024-03-09,Urgences_(Passage_court),114,103,0.907
2024-03-09,MSN_(Neuro/Psy),420,332,0.792
2024-03-09,Chirurgie,324,265,0.817
2024-03-09,Coeur_Metabolisme,210,165,0.789
2024-03-09,MSN_(Neuro/Psy),191,144,0.759
2024-03-09,Pôle_31_(Infectieux),134,95,0.719
2024-03-09,Gériatrie,153,107,0.706
2024-03-09,ORPHé_(Onco/Hémato),277,216,0.784
2024-03-10,PRAGUES_(Réa/Pneumo),86,69,0.814
2024-03-10,Urgences_(Passage_court),114,102,0.894
2024-03-10,MSN_(Neuro/Psy),420,339,0.809
2024-03-10,Chirurgie,324,258,0.797
2024-03-10,Coeur_Metabolisme,210,167,0.799
2024-03-10,MSN_(Neuro/Psy),191,147,0.775
2024-03-10,Pôle_31_(Infectieux),134,91,0.685
2024-03-10,Gériatrie,153,107,0.708
2024-03-10,ORPHé_(Onco/Hémato),277,208,0.753
2024-03-11,PRAGUES_(Réa/Pneumo),86,72,0.843
2024-03-11,Urgences_(Passage_court),114,102,0.889
2024-03-11,MSN_(Neuro/Psy),420,353,0.842
2024-03-11,Chirurgie,324,253,0.784
2024-03-11,Coeur_Metabolisme,210,160,0.765
2024-03-11,MSN_(Neuro/Psy),191,146,0.772
2024-03-11,Pôle_31_(Infectieux),134,93,0.706
2024-03-11,Gériatrie,153,121,0.794
2024-03-11,ORPHé_(Onco/Hémato),277,210,0.76
2024-03-12,PRAGUES_(Réa/Pneumo),86,74,0.873
2024-03-12,Urgences_(Passage_court),114,95,0.835
2024-03-12,MSN_(Neuro/Psy),420,347,0.826
2024-03-12,Chirurgie,324,262,0.81
2024-03-12,Coeur_Metabolisme,210,157,0.749
2024-03-12,MSN_(Neuro/Psy),191,144,0.76
2024-03-12,Pôle_31_(Infectieux),134,96,0.724
2024-03-12,Gériatrie,153,110,0.723
2024-03-12,ORPHé_(Onco/Hémato),277,217,0.786
2024-03-13,PRAGUES_(Réa/Pneumo),86,74,0.876
2024-03-13,Urgences_(Passage_court),114,103,0.901
2024-03-13,MSN_(Neuro/Psy),420,340,0.811
2024-03-13,Chirurgie,324,277,0.855
2024-03-13,Coeur_Metabolisme,210,174,0.829
2024-03-13,MSN_(Neuro/Psy),191,157,0.826
2024-03-13,Pôle_31_(Infectieux),134,92,0.691
2024-03-13,Gériatrie,153,111,0.733
2024-03-13,ORPHé_(Onco/Hémato),277,216,0.785
2024-03-14,PRAGUES_(Réa/Pneumo),86,73,0.864
2024-03-14,Urgences_(Passage_court),114,109,0.958
2024-03-14,MSN_(Neuro/Psy),420,344,0.821
2024-03-14,Chirurgie,324,282,0.871
2024-03-14,Coeur_Metabolisme,210,169,0.806
2024-03-14,MSN_(Neuro/Psy),191,152,0.795
2024-03-14,Pôle_31_(Infectieux),134,95,0.716
2024-03-14,Gériatrie,153,114,0.753
2024-03-14,ORPHé_(Onco/Hémato),277,225,0.814
2024-03-15,PRAGUES_(Réa/Pneumo),86,73,0.856
2024-03-15,Urgences_(Passage_court),114,107,0.94
2024-03-15,MSN_(Neuro/Psy),420,330,0.786
2024-03-15,Chirurgie,324,272,0.842
2024-03-15,Coeur_Metabolisme,210,169,0.803
2024-03-15,MSN_(Neuro/Psy),191,157,0.824
2024-03-15,Pôle_31_(Infectieux),134,89,0.674
2024-03-15,Gériatrie,153,110,0.729
2024-03-15,ORPHé_(Onco/Hémato),277,209,0.756
2024-03-16,PRAGUES_(Réa/Pneumo),86,71,0.838
2024-03-16,Urgences_(Passage_court),114,101,0.881
2024-03-16,MSN_(Neuro/Psy),420,356,0.849
2024-03-16,Chirurgie,324,263,0.812
2024-03-16,Coeur_Metabolisme,210,155,0.741
2024-03-16,MSN_(Neuro/Psy),191,141,0.744
2024-03-16,Pôle_31_(Infectieux),134,93,0.704
2024-03-16,Gériatrie,153,109,0.721
2024-03-16,ORPHé_(Onco/Hémato),277,213,0.774
2024-03-17,PRAGUES_(Réa/Pneumo),86,73,0.86
2024-03-17,Urgences_(Passage_court),114,101,0.88
2024-03-17,MSN_(Neuro/Psy),420,328,0.783
2024-03-17,Chirurgie,324,264,0.816
2024-03-17,Coeur_Metabolisme,210,169,0.807
2024-03-17,MSN_(Neuro/Psy),191,142,0.745
2024-03-17,Pôle_31_(Infectieux),134,92,0.695
2024-03-17,Gériatrie,153,112,0.741
2024-03-17,ORPHé_(Onco/Hémato),277,208,0.751
2024-03-18,PRAGUES_(Réa/Pneumo),86,72,0.842
2024-03-18,Urgences_(Passage_court),114,109,0.958
2024-03-18,MSN_(Neuro/Psy),420,352,0.839
2024-03-18,Chirurgie,324,269,0.833
2024-03-18,Coeur_Metabolisme,210,161,0.769
2024-03-18,MSN_(Neuro/Psy),191,149,0.786
2024-03-18,Pôle_31_(Infectieux),134,93,0.706
2024-03-18,Gériatrie,153,114,0.752
2024-03-18,ORPHé_(Onco/Hémato),277,212,0.768
2024-03-19,PRAGUES_(Réa/Pneumo),86,80,0.93
2024-03-19,Urgences_(Passage_court),114,107,0.939
2024-03-19,MSN_(Neuro/Psy),420,347,0.828
2024-03-19,Chirurgie,324,276,0.851
2024-03-19,Coeur_Metabolisme,210,166,0.794
2024-03-19,MSN_(Neuro/Psy),191,145,0.766
2024-03-19,Pôle_31_(Infectieux),134,96,0.726
2024-03-19,Gériatrie,153,112,0.738
2024-03-19,ORPHé_(Onco/Hémato),277,219,0.796
2024-03-20,PRAGUES_(Réa/Pneumo),86,71,0.835
2024-03-20,Urgences_(Passage_court),114,102,0.895
2024-03-20,MSN_(Neuro/Psy),420,343,0.82
2024-03-20,Chirurgie,324,271,0.838
2024-03-20,Coeur_Metabolisme,210,170,0.809
2024-03-20,MSN_(Neuro/Psy),191,143,0.751
2024-03-20,Pôle_31_(Infectieux),134,88,0.665
2024-03-20,Gériatrie,153,113,0.745
2024-03-20,ORPHé_(Onco/Hémato),277,225,0.815
2024-03-21,PRAGUES_(Réa/Pneumo),86,73,0.854
2024-03-21,Urgences_(Passage_court),114,100,0.873
2024-03-21,MSN_(Neuro/Psy),420,335,0.8
2024-03-21,Chirurgie,324,285,0.88
2024-03-21,Coeur_Metabolisme,210,178,0.851
2024-03-21,MSN_(Neuro/Psy),191,144,0.758
2024-03-21,Pôle_31_(Infectieux),134,98,0.732
2024-03-21,Gériatrie,153,112,0.74
2024-03-21,ORPHé_(Onco/Hémato),277,208,0.751
2024-03-22,PRAGUES_(Réa/Pneumo),86,76,0.897
2024-03-22,Urgences_(Passage_court),114,104,0.91
2024-03-22,MSN_(Neuro/Psy),420,326,0.78
2024-03-22,Chirurgie,324,262,0.81
2024-03-22,Coeur_Metabolisme,210,163,0.782
2024-03-22,MSN_(Neuro/Psy),191,140,0.734
2024-03-22,Pôle_31_(Infectieux),134,93,0.705
2024-03-22,Gériatrie,153,114,0.754
2024-03-22,ORPHé_(Onco/Hémato),277,212,0.767
2024-03-23,PRAGUES_(Réa/Pneumo),86,70,0.817
2024-03-23,Urgences_(Passage_court),114,99,0.864
2024-03-23,MSN_(Neuro/Psy),420,346,0.824
2024-03-23,Chirurgie,324,259,0.799
2024-03-23,Coeur_Metabolisme,210,160,0.763
2024-03-23,MSN_(Neuro/Psy),191,140,0.735
2024-03-23,Pôle_31_(Infectieux),134,91,0.687
2024-03-23,Gériatrie,153,111,0.735
2024-03-23,ORPHé_(Onco/Hémato),277,206,0.744
2024-03-24,PRAGUES_(Réa/Pneumo),86,74,0.869
2024-03-24,Urgences_(Passage_court),114,101,0.882
2024-03-24,MSN_(Neuro/Psy),420,320,0.765
2024-03-24,Chirurgie,324,271,0.839
2024-03-24,Coeur_Metabolisme,210,158,0.753
2024-03-24,MSN_(Neuro/Psy),191,152,0.8
2024-03-24,Pôle_31_(Infectieux),134,88,0.665
2024-03-24,Gériatrie,153,113,0.75
2024-03-24,ORPHé_(Onco/Hémato),277,216,0.784
2024-03-25,PRAGUES_(Réa/Pneumo),86,72,0.842
2024-03-25,Urgences_(Passage_court),114,100,0.873
2024-03-25,MSN_(Neuro/Psy),420,344,0.823
2024-03-25,Chirurgie,324,264,0.815
2024-03-25,Coeur_Metabolisme,210,162,0.774
2024-03-25,MSN_(Neuro/Psy),191,147,0.778
2024-03-25,Pôle_31_(Infectieux),134,96,0.729
2024-03-25,Gériatrie,153,116,0.76
2024-03-25,ORPHé_(Onco/Hémato),277,215,0.781
2024-03-26,PRAGUES_(Réa/Pneumo),86,71,0.839
2024-03-26,Urgences_(Passage_court),114,106,0.931
2024-03-26,MSN_(Neuro/Psy),420,335,0.799
2024-03-26,Chirurgie,324,268,0.827
2024-03-26,Coeur_Metabolisme,210,158,0.754
2024-03-26,MSN_(Neuro/Psy),191,154,0.808
2024-03-26,Pôle_31_(Infectieux),134,89,0.674
2024-03-26,Gériatrie,153,112,0.738
2024-03-26,ORPHé_(Onco/Hémato),277,206,0.746
2024-03-27,PRAGUES_(Réa/Pneumo),86,77,0.907
2024-03-27,Urgences_(Passage_court),114,110,0.972
2024-03-27,MSN_(Neuro/Psy),420,341,0.816
2024-03-27,Chirurgie,324,270,0.836
2024-03-27,Coeur_Metabolisme,210,170,0.811
2024-03-27,MSN_(Neuro/Psy),191,149,0.785
2024-03-27,Pôle_31_(Infectieux),134,87,0.657
2024-03-27,Gériatrie,153,112,0.74
2024-03-27,ORPHé_(Onco/Hémato),277,217,0.786
2024-03-28,PRAGUES_(Réa/Pneumo),86,75,0.877
2024-03-28,Urgences_(Passage_court),114,108,0.945
2024-03-28,MSN_(Neuro/Psy),420,339,0.81
2024-03-28,Chirurgie,324,278,0.858
2024-03-28,Coeur_Metabolisme,210,180,0.86
2024-03-28,MSN_(Neuro/Psy),191,146,0.772
2024-03-28,Pôle_31_(Infectieux),134,92,0.696
2024-03-28,Gériatrie,153,113,0.748
2024-03-28,ORPHé_(Onco/Hémato),277,208,0.755
2024-03-29,PRAGUES_(Réa/Pneumo),86,70,0.825
2024-03-29,Urgences_(Passage_court),114,107,0.936
2024-03-29,MSN_(Neuro/Psy),420,336,0.801
2024-03-29,Chirurgie,324,272,0.843
2024-03-29,Coeur_Metabolisme,210,172,0.819
2024-03-29,MSN_(Neuro/Psy),191,140,0.734
2024-03-29,Pôle_31_(Infectieux),134,94,0.71
2024-03-29,Gériatrie,153,104,0.681
2024-03-29,ORPHé_(Onco/Hémato),277,225,0.814
2024-03-30,PRAGUES_(Réa/Pneumo),86,71,0.833
2024-03-30,Urgences_(Passage_court),114,103,0.898
2024-03-30,MSN_(Neuro/Psy),420,334,0.796
2024-03-30,Chirurgie,324,263,0.813
2024-03-30,Coeur_Metabolisme,210,164,0.786
2024-03-30,MSN_(Neuro/Psy),191,141,0.743
2024-03-30,Pôle_31_(Infectieux),134,88,0.666
2024-03-30,Gériatrie,153,110,0.727
2024-03-30,ORPHé_(Onco/Hémato),277,208,0.752
2024-03-31,PRAGUES_(Réa/Pneumo),86,73,0.856
2024-03-31,Urgences_(Passage_court),114,100,0.872
2024-03-31,MSN_(Neuro/Psy),420,335,0.799
2024-03-31,Chirurgie,324,272,0.841
2024-03-31,Coeur_Metabolisme,210,162,0.774
2024-03-31,MSN_(Neuro/Psy),191,142,0.748
2024-03-31,Pôle_31_(Infectieux),134,88,0.661
2024-03-31,Gériatrie,153,110,0.727
2024-03-31,ORPHé_(Onco/Hémato),277,209,0.756
2024-04-01,PRAGUES_(Réa/Pneumo),86,80,0.931
2024-04-01,Urgences_(Passage_court),114,100,0.874
2024-04-01,MSN_(Neuro/Psy),420,334,0.797
2024-04-01,Chirurgie,324,271,0.837
2024-04-01,Coeur_Metabolisme,210,173,0.825
2024-04-01,MSN_(Neuro/Psy),191,142,0.748
2024-04-01,Pôle_31_(Infectieux),134,96,0.727
2024-04-01,Gériatrie,153,112,0.74
2024-04-01,ORPHé_(Onco/Hémato),277,210,0.759
2024-04-02,PRAGUES_(Réa/Pneumo),86,72,0.846
2024-04-02,Urgences_(Passage_court),114,101,0.882
2024-04-02,MSN_(Neuro/Psy),420,336,0.802
2024-04-02,Chirurgie,324,269,0.831
2024-04-02,Coeur_Metabolisme,210,174,0.831
2024-04-02,MSN_(Neuro/Psy),191,148,0.78
2024-04-02,Pôle_31_(Infectieux),134,95,0.715
2024-04-02,Gériatrie,153,116,0.758
2024-04-02,ORPHé_(Onco/Hémato),277,213,0.771
2024-04-03,PRAGUES_(Réa/Pneumo),86,75,0.883
2024-04-03,Urgences_(Passage_court),114,103,0.902
2024-04-03,MSN_(Neuro/Psy),420,331,0.788
2024-04-03,Chirurgie,324,268,0.827
2024-04-03,Coeur_Metabolisme,210,159,0.761
2024-04-03,MSN_(Neuro/Psy),191,149,0.789
2024-04-03,Pôle_31_(Infectieux),134,93,0.703
2024-04-03,Gériatrie,153,111,0.732
2024-04-03,ORPHé_(Onco/Hémato),277,220,0.8
2024-04-04,PRAGUES_(Réa/Pneumo),86,81,0.943
2024-04-04,Urgences_(Passage_court),114,104,0.915
2024-04-04,MSN_(Neuro/Psy),420,334,0.797
2024-04-04,Chirurgie,324,258,0.797
2024-04-04,Coeur_Metabolisme,210,171,0.814
2024-04-04,MSN_(Neuro/Psy),191,152,0.797
2024-04-04,Pôle_31_(Infectieux),134,93,0.705
2024-04-04,Gériatrie,153,118,0.775
2024-04-04,ORPHé_(Onco/Hémato),277,223,0.806
2024-04-05,PRAGUES_(Réa/Pneumo),86,73,0.862
2024-04-05,Urgences_(Passage_court),114,106,0.927
2024-04-05,MSN_(Neuro/Psy),420,342,0.817
2024-04-05,Chirurgie,324,277,0.854
2024-04-05,Coeur_Metabolisme,210,161,0.772
2024-04-05,MSN_(Neuro/Psy),191,152,0.797
2024-04-05,Pôle_31_(Infectieux),134,95,0.718
2024-04-05,Gériatrie,153,110,0.728
2024-04-05,ORPHé_(Onco/Hémato),277,209,0.758
2024-04-06,PRAGUES_(Réa/Pneumo),86,73,0.853
2024-04-06,Urgences_(Passage_court),114,100,0.879
2024-04-06,MSN_(Neuro/Psy),420,336,0.802
2024-04-06,Chirurgie,324,270,0.835
2024-04-06,Coeur_Metabolisme,210,165,0.79
2024-04-06,MSN_(Neuro/Psy),191,145,0.766
2024-04-06,Pôle_31_(Infectieux),134,90,0.679
2024-04-06,Gériatrie,153,106,0.701
2024-04-06,ORPHé_(Onco/Hémato),277,200,0.727
2024-04-07,PRAGUES_(Réa/Pneumo),86,75,0.88
2024-04-07,Urgences_(Passage_court),114,102,0.894
2024-04-07,MSN_(Neuro/Psy),420,323,0.771
2024-04-07,Chirurgie,324,267,0.826
2024-04-07,Coeur_Metabolisme,210,159,0.759
2024-04-07,MSN_(Neuro/Psy),191,142,0.749
2024-04-07,Pôle_31_(Infectieux),134,92,0.691
2024-04-07,Gériatrie,153,110,0.725
2024-04-07,ORPHé_(Onco/Hémato),277,207,0.75
2024-04-08,PRAGUES_(Réa/Pneumo),86,73,0.859
2024-04-08,Urgences_(Passage_court),114,104,0.908
2024-04-08,MSN_(Neuro/Psy),420,357,0.853
2024-04-08,Chirurgie,324,282,0.87
2024-04-08,Coeur_Metabolisme,210,173,0.828
2024-04-08,MSN_(Neuro/Psy),191,156,0.819
2024-04-08,Pôle_31_(Infectieux),134,89,0.669
2024-04-08,Gériatrie,153,109,0.717
2024-04-08,ORPHé_(Onco/Hémato),277,200,0.725
2024-04-09,PRAGUES_(Réa/Pneumo),86,69,0.812
2024-04-09,Urgences_(Passage_court),114,103,0.899
2024-04-09,MSN_(Neuro/Psy),420,335,0.8
2024-04-09,Chirurgie,324,261,0.806
2024-04-09,Coeur_Metabolisme,210,162,0.775
2024-04-09,MSN_(Neuro/Psy),191,151,0.792
2024-04-09,Pôle_31_(Infectieux),134,91,0.687
2024-04-09,Gériatrie,153,113,0.747
2024-04-09,ORPHé_(Onco/Hémato),277,211,0.763
2024-04-10,PRAGUES_(Réa/Pneumo),86,71,0.838
2024-04-10,Urgences_(Passage_court),114,106,0.93
2024-04-10,MSN_(Neuro/Psy),420,348,0.828
2024-04-10,Chirurgie,324,281,0.869
2024-04-10,Coeur_Metabolisme,210,163,0.781
2024-04-10,MSN_(Neuro/Psy),191,141,0.74
2024-04-10,Pôle_31_(Infectieux),134,92,0.694
2024-04-10,Gériatrie,153,117,0.767
2024-04-10,ORPHé_(Onco/Hémato),277,210,0.76
2024-04-11,PRAGUES_(Réa/Pneumo),86,75,0.887
2024-04-11,Urgences_(Passage_court),114,105,0.925
2024-04-11,MSN_(Neuro/Psy),420,339,0.809
2024-04-11,Chirurgie,324,271,0.838
2024-04-11,Coeur_Metabolisme,210,155,0.742
2024-04-11,MSN_(Neuro/Psy),191,147,0.772
2024-04-11,Pôle_31_(Infectieux),134,95,0.72
2024-04-11,Gériatrie,153,113,0.748
2024-04-11,ORPHé_(Onco/Hémato),277,211,0.765
2024-04-12,PRAGUES_(Réa/Pneumo),86,78,0.918
2024-04-12,Urgences_(Passage_court),114,109,0.961
2024-04-12,MSN_(Neuro/Psy),420,338,0.807
2024-04-12,Chirurgie,324,260,0.804
2024-04-12,Coeur_Metabolisme,210,177,0.844
2024-04-12,MSN_(Neuro/Psy),191,144,0.759
2024-04-12,Pôle_31_(Infectieux),134,88,0.659
2024-04-12,Gériatrie,153,104,0.685
2024-04-12,ORPHé_(Onco/Hémato),277,202,0.735
2024-04-13,PRAGUES_(Réa/Pneumo),86,75,0.881
2024-04-13,Urgences_(Passage_court),114,103,0.906
2024-04-13,MSN_(Neuro/Psy),420,325,0.777
2024-04-13,Chirurgie,324,263,0.811
2024-04-13,Coeur_Metabolisme,210,163,0.779
2024-04-13,MSN_(Neuro/Psy),191,148,0.782
2024-04-13,Pôle_31_(Infectieux),134,92,0.698
2024-04-13,Gériatrie,153,107,0.702
2024-04-13,ORPHé_(Onco/Hémato),277,212,0.766
2024-04-14,PRAGUES_(Réa/Pneumo),86,72,0.844
2024-04-14,Urgences_(Passage_court),114,101,0.88
2024-04-14,MSN_(Neuro/Psy),420,320,0.765
2024-04-14,Chirurgie,324,264,0.816
2024-04-14,Coeur_Metabolisme,210,161,0.771
2024-04-14,MSN_(Neuro/Psy),191,146,0.77
2024-04-14,Pôle_31_(Infectieux),134,84,0.635
2024-04-14,Gériatrie,153,108,0.711
2024-04-14,ORPHé_(Onco/Hémato),277,205,0.742
2024-04-15,PRAGUES_(Réa/Pneumo),86,74,0.875
2024-04-15,Urgences_(Passage_court),114,104,0.909
2024-04-15,MSN_(Neuro/Psy),420,320,0.764
2024-04-15,Chirurgie,324,289,0.894
2024-04-15,Coeur_Metabolisme,210,163,0.778
2024-04-15,MSN_(Neuro/Psy),191,140,0.736
2024-04-15,Pôle_31_(Infectieux),134,93,0.701
2024-04-15,Gériatrie,153,116,0.76
2024-04-15,ORPHé_(Onco/Hémato),277,211,0.764
2024-04-16,PRAGUES_(Réa/Pneumo),86,73,0.856
2024-04-16,Urgences_(Passage_court),114,109,0.957
2024-04-16,MSN_(Neuro/Psy),420,333,0.794
2024-04-16,Chirurgie,324,270,0.835
2024-04-16,Coeur_Metabolisme,210,165,0.79
2024-04-16,MSN_(Neuro/Psy),191,149,0.788
2024-04-16,Pôle_31_(Infectieux),134,91,0.69
2024-04-16,Gériatrie,153,116,0.764
2024-04-16,ORPHé_(Onco/Hémato),277,215,0.781
2024-04-17,PRAGUES_(Réa/Pneumo),86,75,0.885
2024-04-17,Urgences_(Passage_court),114,101,0.885
2024-04-17,MSN_(Neuro/Psy),420,339,0.808
2024-04-17,Chirurgie,324,255,0.79
2024-04-17,Coeur_Metabolisme,210,167,0.803
2024-04-17,MSN_(Neuro/Psy),191,164,0.862
2024-04-17,Pôle_31_(Infectieux),134,93,0.703
2024-04-17,Gériatrie,153,114,0.754
2024-04-17,ORPHé_(Onco/Hémato),277,211,0.763
2024-04-18,PRAGUES_(Réa/Pneumo),86,71,0.837
2024-04-18,Urgences_(Passage_court),114,102,0.896
2024-04-18,MSN_(Neuro/Psy),420,332,0.79
2024-04-18,Chirurgie,324,260,0.804
2024-04-18,Coeur_Metabolisme,210,164,0.783
2024-04-18,MSN_(Neuro/Psy),191,147,0.773
2024-04-18,Pôle_31_(Infectieux),134,96,0.727
2024-04-18,Gériatrie,153,112,0.742
2024-04-18,ORPHé_(Onco/Hémato),277,213,0.772
2024-04-19,PRAGUES_(Réa/Pneumo),86,73,0.859
2024-04-19,Urgences_(Passage_court),114,106,0.929
2024-04-19,MSN_(Neuro/Psy),420,329,0.784
2024-04-19,Chirurgie,324,255,0.79
2024-04-19,Coeur_Metabolisme,210,167,0.802
2024-04-19,MSN_(Neuro/Psy),191,152,0.798
2024-04-19,Pôle_31_(Infectieux),134,96,0.726
2024-04-19,Gériatrie,153,113,0.748
2024-04-19,ORPHé_(Onco/Hémato),277,214,0.778
2024-04-20,PRAGUES_(Réa/Pneumo),86,70,0.825
2024-04-20,Urgences_(Passage_court),114,100,0.876
2024-04-20,MSN_(Neuro/Psy),420,335,0.799
2024-04-20,Chirurgie,324,271,0.839
2024-04-20,Coeur_Metabolisme,210,158,0.755
2024-04-20,MSN_(Neuro/Psy),191,154,0.808
2024-04-20,Pôle_31_(Infectieux),134,89,0.668
2024-04-20,Gériatrie,153,111,0.735
2024-04-20,ORPHé_(Onco/Hémato),277,213,0.773
2024-04-21,PRAGUES_(Réa/Pneumo),86,75,0.878
2024-04-21,Urgences_(Passage_court),114,99,0.862
2024-04-21,MSN_(Neuro/Psy),420,319,0.761
2024-04-21,Chirurgie,324,264,0.816
2024-04-21,Coeur_Metabolisme,210,157,0.75
2024-04-21,MSN_(Neuro/Psy),191,144,0.759
2024-04-21,Pôle_31_(Infectieux),134,91,0.688
2024-04-21,Gériatrie,153,107,0.702
2024-04-21,ORPHé_(Onco/Hémato),277,206,0.747
